anno,dt_ince,comune,sup_tot_ha,geom
2023,25/07/2023,2023/CA/14425,0.8071,POINT(8.780338487999417 39.4767367782307)
2023,08/08/2023,2023/CA/14668,0.2134,POINT(8.73472867684879 39.46968369004502)
2023,06/09/2023,2023/CA/14977,36.4010,POINT(9.062526162408194 39.63686067814493)
2023,07/05/2023,2023/CA/13902,24.3687,POINT(8.939970325802907 39.254493463723705)
2023,10/05/2023,2023/CA/13904,1.1638,POINT(8.98085621649953 39.159121453165035)
2023,07/07/2023,2023/CA/14175,0.3963,POINT(9.139032694277043 39.26863671546263)
2023,14/09/2023,2023/NU/1739,1.4123,POINT(9.067894976401305 40.306852732374544)
2023,16/08/2023,2023/SS/2745,17.6065,POINT(8.5595869583398 40.57465201814846)
2023,11/05/2023,2023/CA/13907,1.3233,POINT(8.948598070155073 39.294026550051456)
2023,12/05/2023,2023/CA/13913,0.3786,POINT(8.940701526334086 39.288282345297084)
2023,29/05/2023,2023/CA/13939,0.6907,POINT(8.99537661641765 39.16595714954244)
2023,22/07/2023,2023/CA/14365,1.3760,POINT(9.202089307094605 39.28967945492386)
2023,18/06/2023,2023/CA/13999,4.1197,POINT(8.961815557239193 39.15956591217107)
2023,20/06/2023,2023/CA/14014,3.6151,POINT(8.960542224100717 39.244190293223056)
2023,22/06/2023,2023/CA/14039,11.5456,POINT(8.925160279946542 39.31865601152459)
2023,24/06/2023,2023/CA/14056,0.3869,POINT(8.89059686493945 39.30219082128469)
2023,26/06/2023,2023/CA/14066,4.1343,POINT(9.035932407760036 39.29391866886661)
2023,01/07/2023,2023/CA/14107,13.2813,POINT(8.955824919148608 39.22630565581156)
2023,06/07/2023,2023/CA/14158,16.6710,POINT(8.894872560407753 39.332952592553504)
2023,18/09/2023,2023/CA/15102,1.3123,POINT(9.124646155082107 39.55281483259951)
2023,23/09/2023,2023/CA/15139,0.3489,POINT(9.108884817979652 39.55879697124623)
2023,25/09/2023,2023/CA/15190,5.4227,POINT(9.068478365778198 39.54784346533764)
2023,25/09/2023,2023/CA/15193,0.4112,POINT(9.078585585135125 39.542058620333464)
2023,30/09/2023,2023/CA/15278,0.4913,POINT(9.115138739194224 39.37693657977814)
2023,26/09/2023,2023/CA/15203,3.9301,POINT(9.064420554982984 39.56734525770888)
2023,30/06/2023,2023/CA/14103,12.2009,POINT(8.962166801680388 39.42181885427369)
2023,27/09/2023,2023/CA/15231,1.0633,POINT(9.062210749554794 39.57298818274115)
2023,28/09/2023,2023/CA/15236,5.9051,POINT(9.0023547079769 39.54149129294791)
2023,11/07/2023,2023/CA/14223,0.3209,POINT(8.785062286671444 39.48687039403364)
2023,14/07/2023,2023/CA/14251,0.2778,POINT(8.941414558003101 39.2926457954678)
2023,15/07/2023,2023/CA/14255,7.2945,POINT(8.925157443176852 39.30560692364735)
2023,15/07/2023,2023/CA/14256,5.3353,POINT(8.930793205526443 39.3173275159321)
2023,15/07/2023,2023/CA/14260,1.4410,POINT(8.895464214608454 39.33974076745073)
2023,19/07/2023,2023/CA/14327,82.1382,POINT(8.893948431581617 39.39913891534243)
2023,20/07/2023,2023/CA/14338,0.6133,POINT(9.007139927652148 39.301081151408496)
2023,21/07/2023,2023/CA/14357,12.4621,POINT(9.589399594460042 39.43082477981205)
2023,25/07/2023,2023/CA/14427,6.5570,POINT(8.907806735685739 39.41166147243805)
2023,28/07/2023,2023/CA/14470,4.9476,POINT(8.851677006298642 39.40689149746733)
2023,06/08/2023,2023/CA/14605,4.5050,POINT(9.637864407796519 39.444559290421296)
2023,06/08/2023,2023/CA/14621,227.9787,POINT(9.576021779676397 39.27840385265739)
2023,13/08/2023,2023/CA/14712,8.5458,POINT(8.947983062514458 39.341965040664874)
2023,07/09/2023,2023/CA/14994,0.2446,POINT(8.762057801372356 39.47627471037407)
2023,27/09/2023,2023/CA/15224,19.9450,POINT(8.994455982242886 39.62598250689081)
2023,28/09/2023,2023/CA/15246,22.9646,POINT(9.024849047601432 39.63040807517593)
2023,29/09/2023,2023/CA/15254,1.4583,POINT(9.010223562928369 39.63636965478686)
2023,25/07/2023,2023/CA/14420,1.8476,POINT(9.126939994430519 39.305482013303475)
2023,29/09/2023,2023/CA/15258,2.6966,POINT(9.01946930314774 39.58522651687895)
2023,29/09/2023,2023/CA/15262,0.3832,POINT(9.02445279668508 39.592797866961526)
2023,01/08/2023,2023/CA/14536,15.1332,POINT(8.99109840763683 39.4048949197911)
2023,29/09/2023,2023/CA/15263,2.1896,POINT(9.111731197411428 39.505588131054644)
2023,02/10/2023,2023/CA/15295,1.1823,POINT(9.180933158889044 39.591023544256515)
2023,01/08/2023,2023/CA/14537,3.1890,POINT(9.198216467424503 39.24712878821781)
2023,06/08/2023,2023/CA/14633,2.2299,POINT(9.2393507198703 39.24262740200406)
2023,04/10/2023,2023/CA/15342,1.5894,POINT(9.024634294552435 39.57820169700305)
2023,04/10/2023,2023/CA/15343,0.5899,POINT(9.151292640607249 39.51759412587776)
2023,13/08/2023,2023/CA/14716,5.2180,POINT(8.988960965177453 39.404598196650774)
2023,05/10/2023,2023/CA/15357,0.3516,POINT(9.191049996360823 39.59064652989152)
2023,19/06/2023,2023/IG/1179,1.5664,POINT(8.492780145500578 39.12356395245332)
2023,20/06/2023,2023/IG/1181,7.2201,POINT(8.554587977768897 39.09236394024722)
2023,07/09/2023,2023/CA/14983,1.7287,POINT(9.122626082917618 39.280148922736565)
2023,16/07/2023,2023/IG/1214,1.0415,POINT(8.521128740849303 39.301104326156135)
2023,31/07/2023,2023/IG/1244,7.5819,POINT(8.5803641327281 39.05821069923705)
2023,27/08/2023,2023/NU/1703,41.0281,POINT(8.790865560323525 40.276436725033165)
2023,05/10/2023,2023/OR/2942,2.5312,POINT(8.563897524400165 40.253116337518634)
2023,06/10/2023,2023/OR/2943,0.1938,POINT(8.805017157509557 39.792890107400765)
2023,06/10/2023,2023/OR/2945,0.2625,POINT(8.544670951234513 40.2728188212369)
2023,25/09/2023,2023/SS/2806,1.2450,POINT(8.896437948225994 40.60812760840602)
2023,30/09/2023,2023/SS/2817,0.4606,POINT(8.585340323996624 40.557034111353474)
2023,29/09/2023,2023/SS/2813,1.9959,POINT(8.651746269319412 40.36755145250824)
2023,25/07/2023,2023/TE/0913,0.4214,POINT(9.503485795673488 40.898502149294025)
2023,30/08/2023,2023/TE/0966,0.6282,POINT(9.487787485883374 40.89361373415308)
2023,24/07/2023,2023/CA/14398,49.2970,POINT(8.877363836552975 39.27186360391944)
2023,24/07/2023,2023/CA/14407,71.3758,POINT(8.903415582346089 39.304509514455276)
2023,24/07/2023,2023/CA/14408,6.9078,POINT(8.893542007818784 39.32313888795777)
2023,26/07/2023,2023/CA/14432,1.4582,POINT(8.96802095344685 39.26834687903375)
2023,26/07/2023,2023/CA/14437,9.9765,POINT(8.900434151805056 39.256399289820116)
2023,29/09/2023,2023/CA/15259,2.7754,POINT(8.93779872873008 39.571829855177086)
2023,27/07/2023,2023/CA/14455,9.9293,POINT(8.974622268972574 39.254636882767755)
2023,29/07/2023,2023/CA/14480,0.4928,POINT(8.94683432059124 39.30607954504957)
2023,01/08/2023,2023/CA/14544,0.7903,POINT(8.960710749466925 39.319951189022625)
2023,03/08/2023,2023/CA/14564,0.5584,POINT(8.944945121582442 39.30607331959523)
2023,04/08/2023,2023/CA/14580,0.3903,POINT(8.922403756351958 39.33498933219682)
2023,04/08/2023,2023/CA/14585,0.6983,POINT(8.981046394526107 39.33881279268597)
2023,05/08/2023,2023/CA/14593,0.7647,POINT(9.02048750011598 39.153260388802615)
2023,06/08/2023,2023/CA/14606,1.4932,POINT(8.958566138632065 39.178861162901)
2023,06/08/2023,2023/CA/14614,0.8480,POINT(8.947330853073403 39.27765897803074)
2023,06/08/2023,2023/CA/14620,3.2784,POINT(8.96470546480857 39.27561718726841)
2023,14/08/2023,2023/CA/14724,5.8957,POINT(8.985697273230908 39.4016351728272)
2023,15/08/2023,2023/CA/14745,1.1487,POINT(8.951694082162247 39.356272393418095)
2023,16/08/2023,2023/CA/14751,1.1812,POINT(9.002367590098517 39.3039315429161)
2023,13/10/2023,2023/CA/15526,1.2424,POINT(8.929794473435507 39.568381094408274)
2023,17/08/2023,2023/CA/14772,5.2068,POINT(8.811077823254195 39.5728876489605)
2023,19/08/2023,2023/CA/14790,1.0375,POINT(8.846395639904467 39.55361042964046)
2023,22/08/2023,2023/CA/14827,2.9715,POINT(8.891666607710139 39.40735907803967)
2023,25/08/2023,2023/CA/14845,1.0493,POINT(8.941807270736694 39.30398896575318)
2023,26/08/2023,2023/CA/14858,0.5618,POINT(9.001361085641502 39.15940888488115)
2023,30/09/2023,2023/CA/15275,24.0710,POINT(8.912418141781629 39.45289085747616)
2023,30/08/2023,2023/CA/14894,2.3616,POINT(8.960261664645621 39.2587838725785)
2023,31/08/2023,2023/CA/14907,0.2051,POINT(8.971416540723505 39.257902278428325)
2023,05/09/2023,2023/CA/14964,0.4029,POINT(8.978730548089503 39.32664308615813)
2023,06/09/2023,2023/CA/14978,3.0308,POINT(8.980197053119069 39.258810731936116)
2023,01/10/2023,2023/OR/2928,0.9133,POINT(8.697016649095099 40.08463465520888)
2023,03/08/2023,2023/SS/2721,0.8175,POINT(9.199724362927718 40.56529662994554)
2023,03/10/2023,2023/CA/15313,0.3105,POINT(9.101157137885355 39.687221419347686)
2023,23/05/2023,2023/OR/2704,0.9018,POINT(8.613001316037488 40.03902711623532)
2023,15/09/2023,2023/OR/2901,1.1115,POINT(8.583465112500129 39.96621486829839)
2023,24/07/2023,2023/SS/2696,1.4027,POINT(8.378700324102129 40.646528460824285)
2023,23/07/2023,2023/OR/2786,0.3738,POINT(8.658152909986542 39.86326296621125)
2023,12/10/2023,2023/SS/2833,3.6005,POINT(8.698265458066366 40.3384824470483)
2023,03/09/2023,2023/IG/1304,0.4975,POINT(8.678348002838622 39.12821996366501)
2023,08/08/2023,2023/SS/2732,0.3327,POINT(8.362879169449561 40.658966804911536)
2023,03/09/2023,2023/SS/2778,1.1430,POINT(8.327491382450747 40.65312338785912)
2023,13/10/2023,2023/SS/2840,0.3528,POINT(9.000045876786727 40.396147221926775)
2023,06/06/2023,2023/OR/2708,4.2812,POINT(8.657635788567223 39.98365874098725)
2023,13/09/2023,2023/CA/15056,1.1086,POINT(9.003469420376774 39.505696070731815)
2023,10/10/2023,2023/OR/2962,0.7931,POINT(8.549051059715072 39.92329862183084)
2023,11/10/2023,2023/OR/2963,0.6440,POINT(8.600402715746513 39.92644624266513)
2023,17/08/2023,2023/TE/0946,0.3429,POINT(9.511854779060156 40.82631390482995)
2023,10/09/2023,2023/CA/15025,0.5577,POINT(8.995563291573868 39.49309912370992)
2023,14/10/2023,2023/CA/15563,1.2604,POINT(8.929539473603702 39.56447552420478)
2023,18/09/2023,2023/CA/15093,1.8281,POINT(8.992490600300767 39.49114492510369)
2023,18/09/2023,2023/CA/15097,0.9580,POINT(8.95056387987184 39.56078115950263)
2023,24/09/2023,2023/CA/15167,1.7321,POINT(8.977789950197721 39.40855141959667)
2023,22/04/2023,2023/OR/2697,1.7671,POINT(8.604107121165292 40.00479988384371)
2023,25/09/2023,2023/OR/2917,0.3142,POINT(8.701557100897983 39.926227054227894)
2023,06/06/2023,2023/OR/2710,7.7834,POINT(8.693053979805011 39.98223822000516)
2023,24/06/2023,2023/OR/2729,10.3280,POINT(8.740752291846174 39.98777706847657)
2023,28/06/2023,2023/OR/2735,16.5613,POINT(8.724420504150089 39.98883446230649)
2023,13/07/2023,2023/OR/2760,0.2675,POINT(8.676456099157347 39.93281153725528)
2023,26/07/2023,2023/OR/2795,0.7298,POINT(8.650671872246692 39.873199750259815)
2023,30/07/2023,2023/OR/2805,1.6597,POINT(8.595683222298593 39.916009058939515)
2023,23/10/2023,2023/OR/3012,0.1211,POINT(8.533462450571605 39.94459480991131)
2023,30/07/2023,2023/OR/2807,2.3214,POINT(8.673355277716613 39.971192819804244)
2023,07/08/2023,2023/OR/2821,1.9558,POINT(8.55521649696845 39.87873853894069)
2023,15/08/2023,2023/OR/2840,31.3785,POINT(8.63749028157465 39.96750399742783)
2023,19/09/2023,2023/OR/2906,0.5073,POINT(8.513130889994118 40.005145474661255)
2023,20/06/2023,2023/CA/14019,0.8959,POINT(9.186630017371519 39.3863137362275)
2023,18/08/2023,2023/OR/2848,1.4648,POINT(8.661629331371293 39.980369827007216)
2023,07/09/2023,2023/OR/2891,1.6825,POINT(8.581094922393513 39.973579458483975)
2023,07/10/2023,2023/NU/1774,2.9297,POINT(8.873168222753726 40.27838618777475)
2023,18/08/2023,2023/OR/2850,1.5106,POINT(8.63246628927317 40.0098318241549)
2023,01/09/2023,2023/OR/2881,1.0533,POINT(8.689561588961663 39.87327906702474)
2023,28/09/2023,2023/OR/2921,1.6166,POINT(8.516086201988257 40.00603958826595)
2023,05/10/2023,2023/OR/2938,0.7489,POINT(8.595594713675121 40.02355916504121)
2023,03/10/2023,2023/OR/2934,3.4438,POINT(8.694947239747924 40.17103853884529)
2023,07/10/2023,2023/OR/2949,4.5960,POINT(8.641749169271412 39.70320832340954)
2023,08/10/2023,2023/NU/1775,0.5791,POINT(9.057256894025643 40.22812022711446)
2023,03/10/2023,2023/OR/2936,1.7413,POINT(8.68339681977871 39.93538651978151)
2023,06/07/2023,2023/CA/14160,3.0358,POINT(9.152312264633192 39.37550579761572)
2023,11/10/2023,2023/OR/2966,0.9297,POINT(8.52900533144458 39.9624607123802)
2023,12/10/2023,2023/OR/2974,12.9999,POINT(8.616601706420898 39.82487021733904)
2023,14/10/2023,2023/OR/2983,0.2842,POINT(8.5538031028639 39.94513589284059)
2023,12/07/2023,2023/CA/14227,2.5995,POINT(9.17428618964529 39.40009910418616)
2023,28/09/2023,2023/CA/15243,1.9785,POINT(8.831492860863808 39.61495042004913)
2023,12/10/2023,2023/OR/2971,3.3862,POINT(8.670733583139237 39.689035774707776)
2023,31/08/2023,2023/OR/2880,0.6670,POINT(8.645065948524108 40.01056036793722)
2023,19/06/2023,2023/CA/14008,3.6548,POINT(9.075622301113205 39.34977957273367)
2023,15/10/2023,2023/OR/2988,1.7661,POINT(8.669115610704438 39.96600962347403)
2023,18/10/2023,2023/OR/3000,4.2253,POINT(8.57532472896145 40.27996826683865)
2023,19/10/2023,2023/OR/3003,0.2372,POINT(8.522121920006656 40.2578193662601)
2023,18/10/2023,2023/SS/2850,0.4735,POINT(8.530387334993401 40.672733057849975)
2023,19/10/2023,2023/SS/2853,2.6167,POINT(8.384479833664502 40.811903858648996)
2023,19/10/2023,2023/SS/2861,0.8808,POINT(9.09440757584954 40.38450855020689)
2023,28/07/2023,2023/CA/14472,2.5429,POINT(9.024829999465545 39.28362739033072)
2023,17/09/2023,2023/SS/2797,0.5447,POINT(8.302624591358112 40.645407613995786)
2023,19/10/2023,2023/TE/0987,5.0866,POINT(9.114611691421308 40.68580968429346)
2023,01/10/2023,2023/CA/15292,1.3906,POINT(9.093271006035963 39.56204498673504)
2023,07/10/2023,2023/CA/15387,1.6372,POINT(9.038786942980519 39.58197154794415)
2023,08/10/2023,2023/CA/15395,1.0421,POINT(9.106369537658535 39.57200928879506)
2023,20/10/2023,2023/SS/2866,0.2037,POINT(8.597509121297891 40.33573302826401)
2023,06/10/2023,2023/CA/15370,6.4797,POINT(9.10854317227322 39.55505251094204)
2023,08/10/2023,2023/CA/15399,2.0609,POINT(9.193582512100553 39.58969477479009)
2023,08/10/2023,2023/CA/15401,11.2534,POINT(9.095189866781853 39.52753942594969)
2023,08/10/2023,2023/CA/15407,0.2889,POINT(9.15482448803441 39.51987914194402)
2023,10/10/2023,2023/CA/15427,5.3006,POINT(9.055950288991538 39.584501398401905)
2023,08/10/2023,2023/CA/15406,2.4576,POINT(9.01709112170512 39.331113950954204)
2023,10/10/2023,2023/CA/15430,5.5213,POINT(9.149549608091485 39.549538858479494)
2023,10/10/2023,2023/CA/15448,8.4199,POINT(9.074498981207556 39.54681785557401)
2023,11/10/2023,2023/CA/15462,0.7639,POINT(9.139790080036677 39.5713818737479)
2023,11/10/2023,2023/CA/15472,1.3005,POINT(9.12307555511789 39.49839531178978)
2023,09/10/2023,2023/CA/15414,1.1103,POINT(9.00581237408137 39.469922979740005)
2023,11/10/2023,2023/CA/15479,3.0427,POINT(9.099586357345682 39.55656520751983)
2023,12/10/2023,2023/CA/15485,16.1184,POINT(9.07747977135218 39.58979736026164)
2023,12/10/2023,2023/CA/15488,0.2466,POINT(9.064915051421933 39.56405759673868)
2023,21/06/2023,2023/CA/14025,3.1713,POINT(9.125114998545799 39.32547769031998)
2023,12/10/2023,2023/CA/15494,0.7564,POINT(9.076071478590064 39.57301981611901)
2023,13/10/2023,2023/CA/15502,14.1405,POINT(9.161250864831016 39.55576648792159)
2023,13/10/2023,2023/CA/15512,0.2586,POINT(9.138486681108958 39.53201843203532)
2023,13/10/2023,2023/CA/15513,34.9129,POINT(9.204128958937488 39.51359297410502)
2023,12/05/2023,2023/NU/1611,5.8036,POINT(9.704446689876047 40.573035650370805)
2023,13/10/2023,2023/CA/15534,0.8609,POINT(9.150223176991743 39.49167101127324)
2023,14/10/2023,2023/CA/15546,1.4619,POINT(9.067203092029645 39.57911112721487)
2023,23/09/2023,2023/NU/1754,2.1924,POINT(8.909448213306192 40.27813653793346)
2023,14/10/2023,2023/CA/15549,2.8649,POINT(9.147246136617941 39.563410189191174)
2023,18/10/2023,2023/CA/15618,1.0178,POINT(9.077372082764704 39.45879810865745)
2023,21/06/2023,2023/CA/14026,2.4607,POINT(9.123760695851008 39.32327058334473)
2023,15/10/2023,2023/CA/15573,2.1461,POINT(8.736320553017794 39.62045877136939)
2023,20/10/2023,2023/CA/15651,0.9028,POINT(9.566372128904822 39.217539070669915)
2023,16/10/2023,2023/CA/15588,3.5160,POINT(9.159606000900206 39.615534920690976)
2023,18/10/2023,2023/CA/15607,0.7151,POINT(9.143818592578006 39.481272300290996)
2023,04/07/2023,2023/SS/2648,0.6010,POINT(8.32448577866401 40.655676799529886)
2023,26/07/2023,2023/IG/1235,2.1079,POINT(8.300284922150109 39.16373411572518)
2023,19/07/2023,2023/SS/2683,0.8667,POINT(8.562194879421739 40.644286142982814)
2023,14/10/2023,2023/CA/15562,3.9545,POINT(9.045851006031036 39.697260248486735)
2023,22/09/2023,2023/NU/1750,1.8382,POINT(8.905313746675771 40.28223405633796)
2023,13/06/2023,2023/OR/2713,3.1712,POINT(8.652805602917867 39.67956844073766)
2023,16/06/2023,2023/OR/2714,0.5560,POINT(8.655411735376502 39.834432617247295)
2023,25/07/2023,2023/LA/0882,2.3342,POINT(9.54395189414969 39.81137435813625)
2023,21/08/2023,2023/CA/14818,6.6540,POINT(9.26407755551464 39.813179156182386)
2023,31/07/2023,2023/LA/0898,6.7778,POINT(9.331322833351734 39.82704023447931)
2023,16/09/2023,2023/CA/15080,0.1333,POINT(9.111780098260295 39.242596453280676)
2023,19/10/2023,2023/CA/15625,0.1651,POINT(9.248832772314154 39.81148270105396)
2023,22/07/2023,2023/IG/1225,0.2343,POINT(8.447322998865376 39.15564506625818)
2023,23/07/2023,2023/IG/1227,0.7615,POINT(8.630854072354225 39.036542768985136)
2023,10/10/2023,2023/NU/1786,0.1090,POINT(8.96418572530826 40.32906302205485)
2023,22/08/2023,2023/IG/1298,0.6337,POINT(8.42470642393264 39.059370424148014)
2023,29/09/2023,2023/IG/1319,0.5226,POINT(8.620324649626932 39.081472416843326)
2023,16/10/2023,2023/IG/1326,0.4601,POINT(8.563763663364766 39.06848365697662)
2023,09/10/2023,2023/CA/15424,0.5550,POINT(9.13407855466824 39.40942406703878)
2023,24/09/2023,2023/NU/1755,3.2173,POINT(8.636872101071377 40.28544386351295)
2023,01/10/2023,2023/NU/1763,0.5853,POINT(8.910722636306815 40.279103266398195)
2023,02/10/2023,2023/NU/1766,3.5545,POINT(8.925671633704384 40.278006301138554)
2023,29/09/2023,2023/NU/1769,1.9895,POINT(8.914505338586054 40.28100728247503)
2023,04/10/2023,2023/NU/1771,0.3700,POINT(8.886988268517314 40.28588265665849)
2023,03/10/2023,2023/NU/1773,0.6319,POINT(8.912240748037622 40.28425111291355)
2023,14/10/2023,2023/NU/1790,6.1116,POINT(8.689691594813029 40.25813710947923)
2023,18/10/2023,2023/SS/2854,7.3434,POINT(8.61607887794309 40.656736029237834)
2023,03/10/2023,2023/CA/15317,11.2076,POINT(9.100590353244037 39.346571040019164)
2023,08/10/2023,2023/CA/15397,0.7422,POINT(9.19155766957096 39.59074863620815)
2023,11/10/2023,2023/CA/15477,11.9527,POINT(9.054295104857202 39.63627103873583)
2023,21/10/2023,2023/CA/15655,17.4023,POINT(9.041109076281428 39.61912398435252)
2023,23/10/2023,2023/CA/15670,3.7047,POINT(9.14259030308671 39.50803221847039)
2023,11/10/2023,2023/CA/15451,1.2447,POINT(8.91171120634918 39.63803317907948)
2023,27/09/2023,2023/OR/2920,2.1415,POINT(8.70865491688223 39.93804560607601)
2023,07/10/2023,2023/CA/15392,3.1865,POINT(9.109152108664437 39.35849771387611)
2023,01/10/2023,2023/OR/2929,0.4778,POINT(8.884286564259515 39.84057722948034)
2023,10/10/2023,2023/OR/2960,0.8076,POINT(8.674326630566304 39.8944203670511)
2023,10/10/2023,2023/OR/2961,0.5544,POINT(8.538851633309871 40.00463346306998)
2023,11/10/2023,2023/CA/15471,4.9041,POINT(9.126268619682733 39.367773503218295)
2023,23/10/2023,2023/OR/3013,0.3126,POINT(8.503105103716528 40.00089119214784)
2023,18/10/2023,2023/SS/2849,1.5436,POINT(8.71261298356089 40.52103655141805)
2023,30/09/2023,2023/CA/15269,1.6597,POINT(9.20577785039712 39.73000175544182)
2023,30/09/2023,2023/CA/15274,0.3367,POINT(9.21912536343621 39.70201904470725)
2023,17/07/2023,2023/CA/14286,2.5038,POINT(9.052707724524884 39.30598370198044)
2023,12/10/2023,2023/CA/15495,0.1388,POINT(9.192302113325548 39.684170366190024)
2023,29/10/2023,2023/CA/15680,0.9471,POINT(9.193658881228698 39.74906036334278)
2023,30/10/2023,2023/CA/15683,3.5570,POINT(8.952274023679884 38.954268589082346)
2023,20/07/2023,2023/CA/14339,1.2645,POINT(9.000697118956014 39.44989162763569)
2023,12/10/2023,2023/SS/2834,0.6098,POINT(8.57332752524423 40.57025045808504)
2023,04/10/2023,2023/TE/0981,0.3777,POINT(9.164864353220045 40.757532957652195)
2023,23/08/2023,2023/OR/2864,0.7648,POINT(8.505589436325396 40.066297397359676)
2023,12/10/2023,2023/TE/0984,0.3978,POINT(9.240121596721782 41.140287092590384)
2023,20/07/2023,2023/CA/14345,1.7631,POINT(9.003201570441684 39.331047559668065)
2023,07/10/2023,2023/NU/1778,1.4336,POINT(8.901746053693405 40.28171674995697)
2023,07/10/2023,2023/NU/1779,3.9358,POINT(8.923519750872515 40.2785522476234)
2023,07/10/2023,2023/NU/1780,1.3759,POINT(8.911935077362775 40.28313534993922)
2023,10/10/2023,2023/NU/1781,1.5007,POINT(8.906635286249594 40.29150320317721)
2023,10/10/2023,2023/NU/1783,0.4610,POINT(9.17852453880912 40.31131362666274)
2023,05/09/2023,2023/TE/0970,1.4199,POINT(8.863876477494538 40.953934514502016)
2023,04/10/2023,2023/CA/15332,19.8873,POINT(9.19265196286763 39.69598929575715)
2023,19/10/2023,2023/NU/1797,4.9669,POINT(9.021069208499382 39.80444400265893)
2023,14/10/2023,2023/CA/15553,3.0488,POINT(9.197459312866833 39.6958401228354)
2023,12/10/2023,2023/NU/1788,0.3164,POINT(9.144307340333006 40.21671552859107)
2023,14/10/2023,2023/NU/1791,0.4077,POINT(8.962173281649337 40.30742928644617)
2023,15/10/2023,2023/NU/1794,1.5138,POINT(8.88362281395204 40.224654232519725)
2023,15/10/2023,2023/NU/1795,0.4213,POINT(8.8806139659182 40.22645005677622)
2023,13/10/2023,2023/CA/15508,0.4139,POINT(9.251911819254252 39.71039244189997)
2023,19/10/2023,2023/NU/1798,5.7702,POINT(9.021766432228715 40.253940248065746)
2023,14/10/2023,2023/CA/15540,0.5465,POINT(9.194257113769432 39.68400197287773)
2023,14/10/2023,2023/CA/15557,20.7730,POINT(9.142469446678474 39.75047550272549)
2023,20/10/2023,2023/CA/15649,0.5035,POINT(9.195910056181159 39.69694826133984)
2023,22/10/2023,2023/CA/15662,0.0579,POINT(9.22270729135181 39.76856821684808)
2023,15/10/2023,2023/NU/1799,1.7140,POINT(8.97723557115396 40.3092439100346)
2023,17/10/2023,2023/NU/1804,1.4418,POINT(8.891694396997439 40.277246990945414)
2023,17/10/2023,2023/NU/1805,2.9199,POINT(8.911629075548332 40.28951714374127)
2023,11/10/2023,2023/CA/15469,1.3268,POINT(8.77986338608297 39.44938071025502)
2023,20/10/2023,2023/CA/15648,0.6463,POINT(8.793941209432417 39.44794213698407)
2023,20/10/2023,2023/NU/1802,1.7763,POINT(9.585931296587106 40.64461071452408)
2023,18/10/2023,2023/NU/1808,0.5923,POINT(8.899407053792464 40.27763504890692)
2023,30/10/2023,2023/LA/0973,1.1659,POINT(9.640647237396985 39.849222935098965)
2023,19/07/2023,2023/LA/0879,5.0595,POINT(9.51410715752986 39.74758829478055)
2023,19/10/2023,2023/OR/3004,0.1492,POINT(8.894855998052439 40.03793627266585)
2023,05/11/2023,2023/IG/1332,0.8994,POINT(8.291941987568979 39.10832737947986)
2023,31/10/2023,2023/IG/1330,1.3836,POINT(8.281868709566211 39.14369188378765)
2023,24/07/2023,2023/LA/0880,4.8669,POINT(9.512274580673155 39.77101581879693)
2023,29/10/2023,2023/CA/15681,10.9679,POINT(9.072369713724596 39.602930242150755)
2023,03/11/2023,2023/LA/0975,3.6422,POINT(9.638832168494023 39.93113487069961)
2023,11/10/2023,2023/SS/2829,24.5459,POINT(8.633329598518866 40.37663837547665)
2023,12/10/2023,2023/CA/15498,16.1718,POINT(9.015396122058439 39.50617484682492)
2023,19/10/2023,2023/CA/15632,22.1444,POINT(9.09336600706505 39.5903351715487)
2023,31/10/2023,2023/CA/15719,2.2704,POINT(9.127587825706861 39.671499208168996)
2023,19/07/2023,2023/SS/2681,44.2300,POINT(8.69979883838264 40.65388085116135)
2023,27/07/2023,2023/CA/14460,2.0000,POINT(8.91421911397623 39.27515764923711)
2023,26/07/2023,2023/IG/1237,0.2872,POINT(8.643906738101464 39.075424205504795)
2023,01/08/2023,2023/IG/1249,0.7486,POINT(8.526758453779165 39.10217402859129)
2023,14/08/2023,2023/CA/14727,1.8425,POINT(8.909086047964427 39.302312178516345)
2023,26/08/2023,2023/CA/14856,1.2101,POINT(8.941656946567223 39.34738075265484)
2023,17/11/2023,2023/LA/0981,7.8854,POINT(9.644918987131954 39.93375715731594)
2023,20/07/2023,2023/CA/14346,1.7814,POINT(8.997822370209073 39.44959444526999)
2023,11/10/2023,2023/CA/15536,2.1903,POINT(8.908190519425236 39.73637828797305)
2023,01/09/2023,2023/CA/14925,5.6547,POINT(8.959708488925287 39.42722437314373)
2023,05/09/2023,2023/CA/14968,2.8860,POINT(8.991931168663175 39.493081874590956)
2023,23/10/2023,2023/CA/15666,1.6088,POINT(9.120924755017462 39.43673492229808)
2023,25/08/2023,2023/TE/0958,1.6748,POINT(9.434809571202518 40.690411425991584)
2023,19/07/2023,2023/CA/14310,3.5639,POINT(9.066656523649144 39.61323303671687)
2023,15/04/2023,2023/CA/13889,1.1231,POINT(9.128085346365944 39.32689405419406)
2023,30/09/2023,2023/CA/15272,5.5710,POINT(9.16473378429267 39.55692900490041)
2023,12/10/2023,2023/CA/15500,1.1006,POINT(9.181584021005586 39.589331459596956)
2023,07/09/2023,2023/CA/14989,1.4825,POINT(8.812941097237728 39.5665546022731)
2023,13/10/2023,2023/CA/15507,3.6526,POINT(9.14683192364495 39.56641428139458)
